"113年08月23日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
="031753","辛耘凱基3C購05","7,000","3","9,840","1.34","1.58","1.34","1.58","+","0.09","1.49","100","1.51","10","468.50",
="031754","貿聯凱基3A購01","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","429.50",
="031755","材料凱基3A購07","342,000","7","222,850","0.64","0.70","0.64","0.70","+","0.05","0.69","100","0.70","30","897.00",
="031756","聯德凱基3A購03","0","0","0","--","--","--","--"," ","0.00","0.10","50","0.11","30","103.50",
="031757","致伸凱基3A購01","100,000","1","69,000","0.69","0.69","0.69","0.69","-","0.05","0.20","60","--","0","86.50",
="031758","新唐凱基3C購01","0","0","0","--","--","--","--"," ","0.00","0.01","539","--","0","88.00",
="031759","東科凱基3A購03","1,097,000","74","1,212,810","1.01","1.26","0.99","1.26","+","0.18","1.26","65","1.29","10","150.00",
="03175P","台積電凱基51售04","42,000","5","73,080","1.74","1.74","1.74","1.74","+","0.02","1.72","100","1.73","30","0.00",
="031760","隆大凱基3A購02","0","0","0","--","--","--","--"," ","0.00","0.82","10","--","0","45.30",
="031761","四維航凱基3B購01","0","0","0","--","--","--","--"," ","0.00","0.25","10","0.26","30","17.85",
="031762","台表科凱基3C購01","0","0","0","--","--","--","--"," ","0.00","0.69","100","0.71","10","112.50",
="031763","樺漢凱基3A購07","0","0","0","--","--","--","--"," ","0.00","0.15","50","0.16","30","292.00",
="031764","達發凱基3C購03","0","0","0","--","--","--","--"," ","0.00","0.30","100","--","0","598.00",
="031765","力積電凱基3A購03","0","0","0","--","--","--","--"," ","0.00","0.52","100","0.53","10","21.50",
="031766","南電凱基3C購02","0","0","0","--","--","--","--"," ","0.00","0.09","100","0.19","10","147.00",
="031767","勤誠凱基3A購07","0","0","0","--","--","--","--"," ","0.00","0.63","100","0.64","30","306.00",
="031768","台汽電凱基3A購02","0","0","0","--","--","--","--"," ","0.00","0.08","10","0.09","30","44.85",
="031769","高力凱基3C購02","0","0","0","--","--","--","--"," ","0.00","0.70","100","0.71","30","364.50",
="03176P","聯發科凱基3C售22","0","0","0","--","--","--","--"," ","0.00","2.06","100","2.10","10","0.00",
="031770","高力凱基3C購03","218,000","6","124,280","0.57","0.58","0.56","0.58","-","0.02","0.59","90","0.60","30","364.50",
="031771","高力凱基43購01","282,000","4","203,180","0.70","0.74","0.69","0.74"," ","0.00","0.73","90","0.74","30","364.50",
="031772","高力凱基43購02","265,000","4","179,460","0.68","0.68","0.67","0.68","-","0.02","0.68","100","0.69","30","364.50",
="031773","臺股指凱基3B購28","0","0","0","--","--","--","--"," ","0.00","3.36","100","--","0","0.00",
="031774","臺股指凱基3B購29","0","0","0","--","--","--","--"," ","0.00","5.20","100","5.25","50","0.00",
="031775","台泥元大3A購01","10,000","1","5,800","0.58","0.58","0.58","0.58","-","0.04","0.58","499","0.59","10","32.95",
="031776","東元元大3A購09","80,000","1","4,800","0.06","0.06","0.06","0.06","X","0.00","0.06","499","0.07","10","48.45",
="031777","勤美元大3A購02","0","0","0","--","--","--","--"," ","0.00","0.48","499","0.49","10","40.25",
="031778","華新元大3B購05","20,000","1","20,000","1.00","1.00","1.00","1.00","+","0.03","0.99","499","1.00","10","34.00",
="031779","美時元大3B購05","462,000","3","179,980","0.37","0.39","0.37","0.39","-","0.02","0.40","499","0.42","10","281.50",
="03177P","玉晶光凱基3C售09","0","0","0","--","--","--","--"," ","0.00","1.39","100","--","0","0.00",
="031780","美時元大3C購03","0","0","0","--","--","--","--"," ","0.00","0.54","499","0.55","10","281.50",
="031781","中鋼元大3A購02","105,000","4","34,500","0.33","0.33","0.32","0.33","-","0.02","0.32","514","0.33","10","22.15",
="031782","上銀元大3A購05","31,000","2","14,540","0.47","0.47","0.44","0.44","X","0.00","0.44","499","0.45","10","209.00",
="031783","三陽元大3A購02","365,000","4","130,290","0.35","0.36","0.35","0.36","-","0.01","0.37","499","0.38","10","73.70",
="031784","三陽元大3C購01","0","0","0","--","--","--","--"," ","0.00","0.30","499","0.31","10","73.70",
="031785","鴻海元大3A購39","45,000","11","26,180","0.57","0.65","0.55","0.65","+","0.01","0.64","25","0.66","10","180.00",
="031786","鴻海元大3A購40","49,000","4","31,560","0.63","0.73","0.63","0.73"," ","0.00","0.70","25","0.72","10","180.00",
="031787","鴻海元大3B購20","400,000","2","313,000","0.72","0.82","0.72","0.82","+","0.01","0.81","25","0.82","10","180.00",
="031788","國巨元大3B購08","70,000","6","161,200","2.28","2.35","2.28","2.35","+","0.12","2.35","340","--","0","648.00",
="031789","台積電元大3B購10","0","0","0","--","--","--","--"," ","0.00","2.69","250","3.50","150","949.00",
="03178P","美費半元大43售02","11,000","4","21,920","2.00","2.00","1.99","1.99","X","0.00","1.96","100","2.03","6","0.00",
="031790","台積電元大3B購11","0","0","0","--","--","--","--"," ","0.00","2.24","1","--","0","949.00",
="031791","台積電元大3C購16","0","0","0","--","--","--","--"," ","0.00","2.40","300","--","0","949.00",
="031792","華邦電元大3A購06","314,000","8","122,980","0.40","0.40","0.38","0.39","-","0.07","0.39","499","0.40","20","23.40",
="031793","威盛元大3A購07","15,000","1","7,650","0.51","0.51","0.51","0.51","+","0.04","0.53","499","--","0","138.50",
="031794","威盛元大3A購08","0","0","0","--","--","--","--"," ","0.00","0.84","499","0.86","10","138.50",
="031795","億光元大3A購06","0","0","0","--","--","--","--"," ","0.00","3.42","250","3.47","10","78.30",
="031796","瑞軒元大3A購01","0","0","0","--","--","--","--"," ","0.00","3.02","250","--","0","22.70",
="031797","冠德元大3A購07","36,000","3","16,260","0.45","0.46","0.45","0.46","-","0.02","0.45","25","0.46","10","56.60",
="031798","冠德元大3A購08","0","0","0","--","--","--","--"," ","0.00","0.33","25","0.68","2","56.60",
="031799","冠德元大3A購09","0","0","0","--","--","--","--"," ","0.00","0.47","25","0.80","20","56.60",
="03179P","台積電元大3C售63","643,000","6","305,640","0.47","0.49","0.46","0.46"," ","0.00","0.46","499","0.47","200","0.00",
="031800","亞航元大3A購05","0","0","0","--","--","--","--"," ","0.00","0.12","499","0.15","10","32.85",
="031801","漢翔元大3A購13","0","0","0","--","--","--","--"," ","0.00","0.07","499","0.08","10","50.20",
="031802","漢翔元大3B購03","0","0","0","--","--","--","--"," ","0.00","0.34","499","0.35","10","50.20",
="031803","漢翔元大3B購04","300,000","2","102,000","0.34","0.34","0.34","0.34","X","0.00","0.35","499","0.36","10","50.20",
="031804","慧洋元大3A購01","191,000","3","42,110","0.21","0.23","0.21","0.23","X","0.00","0.21","499","0.22","10","65.20",
="031805","雄獅元大3A購02","0","0","0","--","--","--","--"," ","0.00","0.06","499","0.07","10","137.50",
="031806","雲品元大3A購01","0","0","0","--","--","--","--"," ","0.00","0.06","499","0.10","10","56.80",
="031807","華立元大3A購07","0","0","0","--","--","--","--"," ","0.00","0.61","499","0.63","10","125.00",
="031808","德律元大3A購03","0","0","0","--","--","--","--"," ","0.00","4.10","200","--","0","159.00",
="031809","創意元大3A購12","350,000","6","107,000","0.31","0.31","0.30","0.30","-","0.06","0.29","25","0.30","10","1,150.00",
="03180P","台積電元大3C售64","282,000","15","314,390","1.13","1.15","1.10","1.10","-","0.02","1.11","499","1.12","200","0.00",
="031810","創意元大3B購01","317,000","10","169,990","0.54","0.54","0.52","0.52","-","0.09","0.52","25","0.53","10","1,150.00",
="031811","創意元大3B購02","162,000","9","77,320","0.49","0.49","0.47","0.47","-","0.07","0.46","25","0.48","10","1,150.00",
="031812","辛耘元大3B購05","0","0","0","--","--","--","--"," ","0.00","2.91","300","--","0","468.50",
="031813","碩天元大3A購07","10,000","1","5,500","0.55","0.55","0.55","0.55","-","0.08","0.59","499","0.60","10","275.50",
="031814","炎洲元大3B購01","0","0","0","--","--","--","--"," ","0.00","0.33","499","0.34","10","19.60",
="031815","致伸元大3A購04","0","0","0","--","--","--","--"," ","0.00","0.87","499","0.89","10","86.50",
="031816","隆大元大3A購02","0","0","0","--","--","--","--"," ","0.00","0.69","499","--","0","45.30",
="031817","台表科元大3A購04","0","0","0","--","--","--","--"," ","0.00","0.41","499","0.43","10","112.50",
="031818","樺漢元大3B購06","275,000","3","151,010","0.51","0.59","0.51","0.59","-","0.01","0.56","499","0.58","10","292.00",
="031819","保瑞元大3B購07","660,000","7","302,360","0.46","0.46","0.45","0.45","-","0.02","0.45","499","0.46","10","768.00",
="03181P","台積電元大3C售65","30,000","2","38,500","1.29","1.29","1.28","1.28"," ","0.00","1.28","499","1.29","200","0.00",
="031820","保瑞元大3B購08","746,000","9","487,390","0.65","0.66","0.65","0.65","-","0.04","0.65","499","0.66","10","768.00",
="031821","保瑞元大44購03","88,000","2","68,580","0.78","0.78","0.77","0.77","-","0.03","0.77","493","0.78","10","768.00",
="031822","力積電元大3A購04","0","0","0","--","--","--","--"," ","0.00","0.22","499","0.23","10","21.50",
="031823","至上元大3A購10","0","0","0","--","--","--","--"," ","0.00","0.38","499","0.39","10","73.70",
="031824","富邦媒元大3A購04","0","0","0","--","--","--","--"," ","0.00","0.51","25","0.52","10","394.50",
="031825","高力元大3A購08","663,000","14","245,240","0.36","0.39","0.35","0.38","-","0.02","0.38","499","0.39","10","364.50",
="031826","高力元大3A購09","934,000","10","408,560","0.44","0.45","0.42","0.45","+","0.02","0.46","499","0.47","10","364.50",
="031827","高力元大3B購01","256,000","7","125,980","0.50","0.50","0.48","0.48","-","0.01","0.51","499","0.52","10","364.50",
="031828","高力元大3C購02","448,000","9","272,840","0.60","0.64","0.58","0.64","+","0.03","0.62","499","0.63","10","364.50",
="031829","高力元大44購01","333,000","11","190,770","0.58","0.59","0.57","0.58","-","0.03","0.60","499","0.61","10","364.50",
="03182P","華固元大3C售01","437,000","4","524,390","1.19","1.22","1.19","1.20"," ","0.00","1.20","499","1.21","200","0.00",
="031830","美利達元大3A購03","0","0","0","--","--","--","--"," ","0.00","0.58","499","0.59","10","237.00",
="031831","電子類元大3A購12","0","0","0","--","--","--","--"," ","0.00","3.74","300","3.84","10","0.00",
="031832","電子類元大44購01","0","0","0","--","--","--","--"," ","0.00","4.14","50","--","0","0.00",
="031833","金融類元大3A購03","16,000","4","63,840","3.98","4.00","3.98","3.99","+","0.11","3.95","50","4.00","11","0.00",
="031834","台灣50富邦3C購06","0","0","0","--","--","--","--"," ","0.00","2.56","100","2.66","10","180.95",
="031835","香港2X富邦42購01","0","0","0","--","--","--","--"," ","0.00","0.44","100","0.45","100","9.80",
="031836","潤隆富邦43購01","0","0","0","--","--","--","--"," ","0.00","0.71","2","0.78","10","116.00",
="031837","冠德富邦3B購02","310,000","7","83,200","0.27","0.27","0.26","0.27","-","0.05","0.25","30","0.26","28","56.60",
="031838","晶豪科富邦41購01","326,000","4","84,790","0.26","0.28","0.26","0.28","-","0.01","0.27","10","0.28","9","81.20",
="031839","臻鼎富邦41購01","2,000","2","2,180","1.06","1.12","1.06","1.12","+","0.12","1.10","10","1.20","10","129.50",
="03183P","台達電台新3C售02","0","0","0","--","--","--","--"," ","0.00","0.67","10","0.77","10","0.00",
="031840","樺漢富邦3B購01","0","0","0","--","--","--","--"," ","0.00","0.23","30","0.24","28","292.00",
="031841","三陽元富42購01","0","0","0","--","--","--","--"," ","0.00","0.35","25","0.36","25","73.70",
="031842","鴻海元富3C購05","0","0","0","--","--","--","--"," ","0.00","1.62","25","1.64","25","180.00",
="031843","鴻海元富41購03","13,000","3","19,610","1.45","1.56","1.45","1.56","X","0.00","1.56","25","1.58","25","180.00",
="031844","台積電元富42購07","0","0","0","--","--","--","--"," ","0.00","1.96","25","--","0","949.00",
="031845","華新科元富42購01","75,000","1","100,500","1.34","1.34","1.34","1.34","X","0.00","1.36","25","1.39","25","107.50",
="031846","德律元富3B購01","30,000","2","66,960","2.25","2.25","2.22","2.22","+","0.14","2.34","25","2.38","25","159.00",
="031847","德律元富3B購02","0","0","0","--","--","--","--"," ","0.00","3.46","25","3.56","25","159.00",
="031848","材料元富3B購02","241,000","8","298,290","1.24","1.28","1.19","1.28","+","0.04","1.26","25","1.27","25","897.00",
="031849","材料元富3B購03","272,000","6","429,550","1.58","1.58","1.57","1.57","+","0.05","1.61","25","1.62","25","897.00",
="03184P","臺股指富邦42售13","7,000","1","7,700","1.10","1.10","1.10","1.10","X","0.00","1.02","50","1.12","10","0.00",
="031850","天鈺元富3B購01","0","0","0","--","--","--","--"," ","0.00","1.14","25","1.16","25","262.50",
="031851","晶碩元富3C購01","0","0","0","--","--","--","--"," ","0.00","0.15","25","0.25","25","436.00",
="031852","達發元富3C購01","0","0","0","--","--","--","--"," ","0.00","0.25","25","0.26","25","598.00",
="031853","愛普元富3B購01","30,000","2","5,400","0.16","0.19","0.16","0.19"," ","0.00","0.19","25","0.20","25","306.50",
="031854","鼎基元富3C購01","0","0","0","--","--","--","--"," ","0.00","0.44","25","0.45","25","182.50",
="031855","緯穎元富3C購01","0","0","0","--","--","--","--"," ","0.00","0.22","25","--","0","1,915.00",
="031856","富邦媒元富3B購01","0","0","0","--","--","--","--"," ","0.00","0.67","25","0.68","25","394.50",
="031857","高力元富3B購01","1,996,000","4","1,816,360","0.91","0.91","0.91","0.91","X","0.00","0.90","25","0.91","1,249","364.50",
="031858","高力元富42購01","0","0","0","--","--","--","--"," ","0.00","1.41","25","1.51","25","364.50",
="031859","上銀統一45購03","135,000","3","40,250","0.29","0.30","0.29","0.30","-","0.01","0.29","60","0.30","10","209.00",
="03185P","臺股指富邦42售14","10,000","6","13,450","1.35","1.35","1.34","1.34","+","0.01","1.29","50","1.30","50","0.00",
="031860","南亞科統一45購02","20,000","1","4,600","0.23","0.23","0.23","0.23","X","0.00","0.24","20","0.25","10","54.10",
="031861","華固統一45購02","300,000","4","163,000","0.56","0.56","0.54","0.54","-","0.03","0.54","10","0.55","10","140.50",
="031862","奇鋐統一47購02","0","0","0","--","--","--","--"," ","0.00","0.35","10","0.36","10","612.00",
="031863","碩天統一45購01","738,000","4","468,020","0.61","0.65","0.61","0.65","-","0.04","0.65","10","0.66","10","275.50",
="031864","凌華統一49購01","30,000","1","22,500","0.75","0.75","0.75","0.75","X","0.00","0.75","10","0.76","10","71.00",
="031865","勤誠統一51購01","296,000","5","142,180","0.48","0.49","0.48","0.48","+","0.01","0.50","10","0.51","10","306.00",
="031866","高力統一45購03","0","0","0","--","--","--","--"," ","0.00","0.33","10","0.34","10","364.50",
="031867","高力統一55購01","0","0","0","--","--","--","--"," ","0.00","0.54","10","0.55","10","364.50",
="031868","億光中信3B購01","0","0","0","--","--","--","--"," ","0.00","0.54","10","0.55","10","0.00",
="031869","陽明中信3B購01","0","0","0","--","--","--","--"," ","0.00","1.86","499","1.96","10","0.00",
="03186P","臺股指富邦43售15","0","0","0","--","--","--","--"," ","0.00","1.48","50","1.54","10","0.00",
="031870","萬海中信3B購01","0","0","0","--","--","--","--"," ","0.00","4.41","499","4.51","10","0.00",
="031871","富邦媒中信3B購01","0","0","0","--","--","--","--"," ","0.00","0.16","10","0.17","10","0.00",
="031872","滬深2X永豐3B購04","0","0","0","--","--","--","--"," ","0.00","0.05","99","0.06","10","12.90",
="031873","鴻海永豐45購03","288,000","8","470,160","1.62","1.71","1.61","1.71","+","0.01","1.72","499","1.73","87","180.00",
="031874","中環永豐3B購01","87,000","1","22,620","0.26","0.26","0.26","0.26"," ","0.00","0.26","13","0.27","87","13.45",
="031875","群光永豐3C購01","0","0","0","--","--","--","--"," ","0.00","0.20","499","0.21","200","159.00",
="031876","長榮永豐3B購03","5,000","1","3,150","0.63","0.63","0.63","0.63","+","0.02","0.64","125","0.66","205","189.50",
="031877","陽明永豐3B購01","6,000","2","17,640","2.94","2.94","2.94","2.94","X","0.00","2.85","62","2.88","10","63.60",
="031878","華航永豐3C購01","0","0","0","--","--","--","--"," ","0.00","0.63","499","0.64","10","20.90",
="031879","萬海永豐41購01","12,000","3","91,950","7.65","7.75","7.60","7.75","-","0.10","7.55","499","7.65","125","79.50",
="03187P","台灣50元富3C售11","0","0","0","--","--","--","--"," ","0.00","7.70","25","7.75","25","0.00",
="031880","長榮航永豐3C購01","0","0","0","--","--","--","--"," ","0.00","0.59","62","0.60","10","34.75",
="031881","長榮航永豐42購02","0","0","0","--","--","--","--"," ","0.00","0.56","499","0.57","10","34.75",
="031882","慧洋永豐3B購01","0","0","0","--","--","--","--"," ","0.00","0.45","499","0.46","25","65.20",
="031883","晶碩永豐3B購01","0","0","0","--","--","--","--"," ","0.00","0.18","200","0.19","200","436.00",
="031884","勤誠永豐45購01","177,000","7","117,640","0.66","0.68","0.65","0.67","+","0.03","0.67","499","0.68","10","306.00",
="031885","高力永豐43購01","666,000","16","602,770","0.94","0.95","0.88","0.94","-","0.02","0.93","62","0.94","10","364.50",
="031886","冠德第一43購01","3,000","1","1,800","0.60","0.60","0.60","0.60","-","0.03","0.60","22","0.62","10","56.60",
="031887","SGBR2X凱基45購01","1,012,000","25","365,590","0.36","0.37","0.36","0.37","+","0.04","0.36","155","0.37","88","14.24",
="031888","美時凱基3B購05","0","0","0","--","--","--","--"," ","0.00","0.32","100","0.35","30","281.50",
="031889","川湖凱基3B購11","19,000","7","13,210","0.64","0.76","0.64","0.76","X","0.00","0.59","3","0.78","2","1,300.00",
="03188P","台灣50元富3C售12","0","0","0","--","--","--","--"," ","0.00","9.20","25","9.25","25","0.00",
="031890","三陽凱基3B購04","0","0","0","--","--","--","--"," ","0.00","0.05","20","0.15","10","73.70",
="031891","台達電凱基43購01","0","0","0","--","--","--","--"," ","0.00","2.77","100","2.87","10","402.00",
="031892","鴻海凱基3B購14","40,000","3","50,000","1.18","1.32","1.18","1.32","X","0.00","0.33","10","--","0","180.00",
="031893","鴻海凱基41購07","0","0","0","--","--","--","--"," ","0.00","0.24","10","--","0","180.00",
="031894","鴻海凱基43購10","75,000","5","87,800","1.16","1.24","1.16","1.23","-","0.02","1.24","10","--","0","180.00",
="031895","台積電凱基41購12","31,000","4","153,610","4.92","4.97","4.92","4.97","-","0.23","4.75","1","--","0","949.00",
="031896","海悅凱基3B購02","0","0","0","--","--","--","--"," ","0.00","4.75","100","4.85","10","258.00",
="031897","佳能凱基3B購02","0","0","0","--","--","--","--"," ","0.00","1.30","100","1.40","10","51.40",
="031898","聯發科凱基3B購21","0","0","0","--","--","--","--"," ","0.00","1.48","100","1.58","10","1,225.00",
="031899","聯發科凱基41購12","0","0","0","--","--","--","--"," ","0.00","1.44","100","1.54","10","1,225.00",
="03189P","友達中信42售02","91,000","3","116,200","1.28","1.28","1.24","1.24","-","0.01","1.23","499","1.24","30","0.00",
="031900","盟立凱基3B購01","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","80.00",
="031901","國產凱基3B購02","0","0","0","--","--","--","--"," ","0.00","0.55","40","0.63","30","50.80",
="031902","冠德凱基3B購02","0","0","0","--","--","--","--"," ","0.00","0.83","100","0.90","10","56.60",
="031903","陽明凱基3B購07","30,000","3","24,600","0.82","0.82","0.82","0.82","-","0.04","0.76","50","0.82","10","63.60",
="031904","長榮航凱基45購01","0","0","0","--","--","--","--"," ","0.00","0.57","20","0.67","10","34.75",
="031905","長榮航凱基45購02","0","0","0","--","--","--","--"," ","0.00","0.50","20","0.57","3","34.75",
="031906","長榮航凱基45購03","0","0","0","--","--","--","--"," ","0.00","0.55","20","0.65","10","34.75",
="031907","長榮航凱基45購04","0","0","0","--","--","--","--"," ","0.00","0.52","10","0.62","10","34.75",
="031908","慧洋凱基3B購03","0","0","0","--","--","--","--"," ","0.00","0.18","10","--","0","65.20",
="031909","德律凱基43購02","29,000","2","64,720","2.14","2.28","2.14","2.28","+","0.13","2.34","100","2.44","10","159.00",
="031910","富華新凱基3C購01","0","0","0","--","--","--","--"," ","0.00","0.78","20","0.79","10","35.90",
="031911","融程電凱基3B購01","200,000","3","62,000","0.31","0.31","0.31","0.31","-","0.07","0.31","20","0.32","10","137.50",
="031912","創意凱基41購02","0","0","0","--","--","--","--"," ","0.00","0.18","100","--","0","1,150.00",
="031913","碩天凱基3B購01","0","0","0","--","--","--","--"," ","0.00","0.59","40","0.62","10","275.50",
="031914","樺漢凱基3B購05","0","0","0","--","--","--","--"," ","0.00","0.18","40","0.19","30","292.00",
="031915","富邦媒凱基3B購02","0","0","0","--","--","--","--"," ","0.00","0.04","10","--","0","394.50",
="031916","高力凱基3B購03","0","0","0","--","--","--","--"," ","0.00","0.26","100","0.27","30","364.50",
="031917","高力凱基41購05","188,000","3","71,970","0.38","0.39","0.38","0.39","-","0.01","0.39","100","0.40","30","364.50",
="031918","高力凱基44購01","138,000","3","78,660","0.57","0.57","0.57","0.57","-","0.01","0.58","100","0.59","30","364.50",
="031919","世紀鋼凱基3C購03","6,000","2","4,140","0.70","0.70","0.64","0.64","-","0.10","0.70","100","0.71","10","212.50",
="03191P","臺指2X國票42售01","100,000","12","181,800","1.83","1.85","1.77","1.77","-","0.02","1.77","25","1.78","10","0.00",
="031920","上証2X國票3C購02","0","0","0","--","--","--","--"," ","0.00","0.18","25","0.19","10","32.21",
="031921","A50正2國票3C購01","36,000","2","10,080","0.28","0.28","0.28","0.28","X","0.00","0.26","25","0.27","10","21.96",
="031922","中502X國票3C購01","0","0","0","--","--","--","--"," ","0.00","0.23","25","0.24","10","7.37",
="031923","光寶科國票3C購01","0","0","0","--","--","--","--"," ","0.00","0.48","25","0.49","10","107.50",
="031924","冠德國票3C購02","0","0","0","--","--","--","--"," ","0.00","1.08","25","1.10","10","56.60",
="031925","裕民國票3C購01","0","0","0","--","--","--","--"," ","0.00","0.48","25","0.50","10","53.00",
="031926","陽明國票3B購03","0","0","0","--","--","--","--"," ","0.00","3.10","25","3.13","10","63.60",
="031927","萬海國票3C購01","0","0","0","--","--","--","--"," ","0.00","7.55","25","7.75","10","79.50",
="031928","長榮航國票3C購02","0","0","0","--","--","--","--"," ","0.00","0.57","25","0.58","10","34.75",
="031929","長榮航國票41購01","0","0","0","--","--","--","--"," ","0.00","1.04","25","1.05","10","34.75",
="03192P","FBNQ2X國票42售02","130,000","2","237,900","1.83","1.83","1.83","1.83","+","0.07","1.83","25","1.84","10","0.00",
="031930","長榮航國票42購01","0","0","0","--","--","--","--"," ","0.00","1.12","25","1.13","10","34.75",
="031931","健策國票3C購01","0","0","0","--","--","--","--"," ","0.00","3.63","25","3.68","10","1,380.00",
="031932","迅得國票41購01","16,000","4","8,420","0.52","0.53","0.52","0.53","+","0.05","0.52","35","0.53","10","120.00",
="031933","達發國票3C購02","0","0","0","--","--","--","--"," ","0.00","0.53","25","0.54","10","598.00",
="031934","昇陽半國票3C購01","0","0","0","--","--","--","--"," ","0.00","20.90","25","21.90","10","138.50",
="031935","勤誠國票41購01","33,000","4","50,900","1.57","1.58","1.54","1.58","X","0.00","1.57","25","1.58","9","306.00",
="031936","勤美元大3B購01","50,000","3","22,500","0.45","0.45","0.45","0.45","-","0.07","0.48","499","0.49","10","40.25",
="031937","華新元大3C購01","75,000","1","48,000","0.64","0.64","0.64","0.64","-","0.01","0.65","499","0.66","10","34.00",
="031938","美時元大3C購04","296,000","2","272,350","0.92","0.93","0.92","0.93","X","0.00","0.95","499","0.98","10","281.50",
="031939","上銀元大3B購01","0","0","0","--","--","--","--"," ","0.00","0.29","499","0.30","10","209.00",
="03193P","群臺2X國票44售01","34,000","3","74,660","2.24","2.24","2.19","2.20","+","0.03","2.18","25","2.19","10","0.00",
="031940","裕隆元大3B購02","0","0","0","--","--","--","--"," ","0.00","0.05","499","0.06","10","53.50",
="031941","裕隆元大3B購03","0","0","0","--","--","--","--"," ","0.00","0.15","499","0.16","10","53.50",
="031942","三陽元大3B購02","0","0","0","--","--","--","--"," ","0.00","0.08","499","0.09","10","73.70",
="031943","三陽元大3B購03","0","0","0","--","--","--","--"," ","0.00","0.15","499","0.16","10","73.70",
="031944","鴻海元大3B購21","358,000","23","182,660","0.50","0.58","0.49","0.57","+","0.01","0.56","25","0.57","8","180.00",
="031945","鴻海元大3C購11","68,000","9","44,470","0.60","0.70","0.60","0.69","+","0.02","0.69","10","--","0","180.00",
="031946","鴻海元大3C購12","28,000","4","23,870","0.86","0.87","0.84","0.85","X","0.00","0.94","25","0.95","10","180.00",
="031947","國巨元大3B購09","2,000","1","5,160","2.58","2.58","2.58","2.58","+","0.16","2.64","300","2.71","10","648.00",
="031948","台積電元大3B購12","248,000","26","423,820","1.72","1.76","1.63","1.73","-","0.05","1.71","400","--","0","949.00",
="031949","台積電元大3C購17","394,000","13","676,510","1.74","1.76","1.64","1.73","-","0.08","1.72","400","1.75","10","949.00",
="03194P","奇鋐國票3C售02","0","0","0","--","--","--","--"," ","0.00","1.38","25","1.39","10","0.00",
="031950","台積電元大45購01","402,000","35","864,770","2.12","2.19","2.10","2.16","-","0.04","2.16","350","2.17","10","949.00",
="031951","鴻準元大3B購02","13,000","2","15,970","1.24","1.24","1.19","1.19","-","0.20","1.35","499","1.37","10","68.00",
="031952","金像電元大3B購02","0","0","0","--","--","--","--"," ","0.00","1.31","499","1.33","10","216.00",
="031953","技嘉元大3C購03","51,000","6","44,000","0.88","0.97","0.83","0.97","-","0.03","0.95","499","0.97","9","260.50",
="031954","台光電元大3B購01","23,000","2","33,590","1.33","1.48","1.33","1.48","X","0.00","1.51","499","1.53","10","446.00",
="031955","台光電元大3B購02","14,000","2","12,260","0.83","0.91","0.83","0.91","+","0.05","0.95","499","0.97","10","446.00",
="031956","台光電元大3C購01","230,000","7","220,800","0.96","0.96","0.96","0.96","X","0.00","0.97","200","1.00","10","446.00",
="031957","國產元大3B購01","0","0","0","--","--","--","--"," ","0.00","0.17","17","--","0","50.80",
="031958","冠德元大3B購02","40,000","1","11,200","0.28","0.28","0.28","0.28","+","0.01","0.27","25","--","0","56.60",
="031959","冠德元大3B購03","50,000","1","37,500","0.75","0.75","0.75","0.75","-","0.11","0.73","25","0.74","10","56.60",
="03195P","正文國票3C售02","0","0","0","--","--","--","--"," ","0.00","0.79","25","0.80","10","0.00",
="031960","冠德元大3C購03","0","0","0","--","--","--","--"," ","0.00","0.52","25","1.00","10","56.60",
="031961","長榮航元大3B購02","0","0","0","--","--","--","--"," ","0.00","0.83","25","0.85","10","34.75",
="031962","長榮航元大3B購03","366,000","4","238,220","0.64","0.68","0.62","0.66"," ","0.00","0.66","25","0.67","10","34.75",
="031963","長榮航元大41購01","205,000","5","190,800","0.89","0.95","0.89","0.94","X","0.00","0.93","25","0.94","10","34.75",
="031964","亞航元大3B購01","0","0","0","--","--","--","--"," ","0.00","0.09","499","0.12","10","32.85",
="031965","漢翔元大3C購02","84,000","2","26,880","0.32","0.32","0.32","0.32"," ","0.00","0.34","25","0.35","10","50.20",
="031966","漢翔元大41購02","0","0","0","--","--","--","--"," ","0.00","0.44","25","0.45","10","50.20",
="031967","雄獅元大3B購01","0","0","0","--","--","--","--"," ","0.00","0.15","499","0.16","10","137.50",
="031968","奇鋐元大3B購03","0","0","0","--","--","--","--"," ","0.00","0.33","499","0.34","10","612.00",
="031969","奇鋐元大3B購04","0","0","0","--","--","--","--"," ","0.00","0.32","499","0.33","10","612.00",
="03196P","瑞儀國票3C售03","3,000","1","2,910","0.97","0.97","0.97","0.97","X","0.00","0.97","25","0.98","10","0.00",
="031970","欣興元大3B購01","300,000","5","106,400","0.39","0.39","0.35","0.35","+","0.02","0.42","25","--","0","162.50",
="031971","融程電元大3B購01","0","0","0","--","--","--","--"," ","0.00","0.41","499","0.43","10","137.50",
="031972","創意元大3B購03","90,000","2","18,900","0.21","0.21","0.21","0.21","-","0.05","0.20","25","0.21","10","1,150.00",
="031973","創意元大3B購04","0","0","0","--","--","--","--"," ","0.00","0.19","499","0.20","10","1,150.00",
